LOCAL;DATA;HORA;Temp. Ins. (C);TEMP MAX;Temp. Min. (C);Umi. Ins. (%);Umi. Max. (%);Umi. Min. (%);PA INST;Pressao Max. (hPa);Pressao Min. (hPa);VEL VEN MED;Dir. Vento (m/s);Raj. Vento (m/s);Radiacao (KJ/m²);Chuva (mm)
MACEIO;16/01/2024;2100;27,2;28,1;27,2;76;76;71;1005,1;1005,1;1004,6;4,2;95;6,7;119,9;0
MACEIO;16/01/2024;2200;26,9;27,3;26,8;78;79;76;1005,5;1005,5;1005,1;2,9;103;5,9;;0
MACEIO;16/01/2024;2300;26,7;27;26,6;81;81;77;1006,2;1006,2;1005,5;2,2;90;4,8;;0
MACEIO;17/01/2024;0;26,2;26,7;26,2;83;83;80;1006,6;1006,6;1006,2;2,2;71;4,6;;0
MACEIO;17/01/2024;100;26,3;26,4;26,1;87;88;83;1006,6;1006,6;1006,6;2,4;92;3,8;;0
MACEIO;17/01/2024;200;25,3;26,3;25,3;90;90;87;1006;1006,6;1006;1,9;37;4,1;;0
MACEIO;17/01/2024;300;24,1;25,3;24,1;96;96;90;1005,7;1006;1005,7;2,6;46;6,3;;0,2
MACEIO;17/01/2024;400;23,5;24,2;23,5;97;97;96;1004,7;1005,7;1004,7;0,3;103;5,4;;0,2
MACEIO;17/01/2024;500;23,5;23,6;23,4;99;99;97;1004,4;1004,7;1004,4;0,5;306;1,4;;0
MACEIO;17/01/2024;600;23,6;23,6;23,4;99;100;99;1004,2;1004,4;1004,2;0,5;254;1;;0
MACEIO;17/01/2024;700;23,9;24;23,5;99;100;99;1004,5;1004,5;1004,2;0,6;242;1,3;;0
MACEIO;17/01/2024;800;24,1;24,2;23,9;97;99;97;1005;1005;1004,5;0,7;251;1,6;;0
MACEIO;17/01/2024;900;24,3;24,3;23,9;98;98;97;1005,5;1005,5;1005;0,6;271;1,5;74,4;0
MACEIO;17/01/2024;1000;25,5;25,5;24,3;90;98;90;1006,2;1006,2;1005,4;0,8;239;1,7;467,4;0
MACEIO;17/01/2024;1100;24,4;25,8;24,4;94;94;87;1006,7;1006,7;1006,2;1,5;138;3,3;537,9;2
MACEIO;17/01/2024;1200;26,3;26,4;24,3;89;99;88;1006,9;1006,9;1006,6;0,8;151;3,3;1150,4;0,6
MACEIO;17/01/2024;1300;26,8;27,1;26,1;86;90;84;1006,8;1007;1006,8;1,2;49;2,3;1321,6;0,2
MACEIO;17/01/2024;1400;28,3;28,9;26,6;78;90;76;1006,3;1006,8;1006,3;1,7;66;4,2;2234;0
MACEIO;17/01/2024;1500;29;30,2;28,2;73;80;70;1005,7;1006,4;1005,7;1,5;112;6;2183,6;0
MACEIO;17/01/2024;1600;29,8;30,4;27,9;71;80;69;1004,7;1005,7;1004,7;4,7;83;7,9;2387;0,2
MACEIO;17/01/2024;1700;30,2;30,9;29,7;70;72;65;1004;1004,8;1003,9;5,1;100;8,8;3192,2;0
MACEIO;17/01/2024;1800;29,6;30,8;29,5;70;72;66;1003,6;1004;1003,6;5,1;81;8,8;2562,8;0
MACEIO;17/01/2024;1900;29,5;30;29;73;75;69;1003,4;1003,7;1003,4;4,5;91;9,3;1724,9;0
MACEIO;17/01/2024;2000;28,6;29,5;28,6;76;77;71;1003,8;1003,8;1003,4;3,7;74;8,3;317,7;0
MACEIO;17/01/2024;2100;27,1;28,6;27,1;82;82;76;1004,4;1004,4;1003,8;3,3;72;7,9;82,7;0
MACEIO;17/01/2024;2200;26,6;27,1;26,6;84;84;82;1004,8;1004,8;1004,4;3,2;66;5,4;;0
MACEIO;17/01/2024;2300;26,2;26,6;26,1;88;88;84;1005,1;1005,2;1004,8;2,3;75;4,9;;0
MACEIO;18/01/2024;0;26;26,3;26;89;90;88;1005,5;1005,5;1005,1;2,3;44;4,3;;0
MACEIO;18/01/2024;100;25,3;26;25,3;92;92;89;1005,6;1005,8;1005,5;1,4;356;3,5;;0
MACEIO;18/01/2024;200;24,6;25,3;24,4;96;96;92;1005,1;1005,6;1005,1;1,4;18;2,2;;0
MACEIO;18/01/2024;300;24,5;24,6;24,1;96;97;96;1004,6;1005,1;1004,6;1;334;2;;0
MACEIO;18/01/2024;400;24,9;24,9;24,5;93;96;93;1004,1;1004,6;1004,1;1,4;325;2,8;;0
MACEIO;18/01/2024;500;24,4;24,9;24,4;94;94;93;1003,7;1004,1;1003,7;1,4;346;2,6;;0
MACEIO;18/01/2024;600;24,6;24,6;24,1;94;95;94;1003,9;1003,9;1003,7;1,3;322;3,1;;0
MACEIO;18/01/2024;700;24,4;24,8;24,3;95;95;93;1004,2;1004,2;1003,9;1,2;318;3;;0
MACEIO;18/01/2024;800;24,6;24,7;24,4;93;95;93;1004,5;1004,5;1004,2;0,8;324;2,4;;0
MACEIO;18/01/2024;900;25,2;25,2;24,5;93;95;93;1005,1;1005,1;1004,5;0,7;248;1,9;85,8;0
MACEIO;18/01/2024;1000;26,7;26,9;25,2;84;93;83;1005,7;1005,7;1005,1;1,2;352;2,3;621,9;0
MACEIO;18/01/2024;1100;28,1;28,1;26,6;81;85;80;1006;1006;1005,7;2,7;26;4,6;1170,9;0
MACEIO;18/01/2024;1200;28,4;29,3;28,1;77;82;75;1006,2;1006,2;1006;3,2;83;5,7;1821,7;0
MACEIO;18/01/2024;1300;29,8;30;28,4;72;78;69;1005,6;1006,2;1005,6;3,7;79;7,2;1577,9;0
MACEIO;18/01/2024;1400;30,5;31,3;29,4;66;72;64;1005,4;1005,7;1005,4;4,8;94;9;3525,4;0
MACEIO;18/01/2024;1500;31,6;31,6;30,1;62;68;61;1004,5;1005,4;1004,5;4,4;93;8,5;3564;0
MACEIO;18/01/2024;1600;31,4;31,9;30,7;61;63;58;1004;1004,5;1004;5,1;83;8,9;3508,7;0
MACEIO;18/01/2024;1700;30,8;31,7;30,4;59;65;58;1003,3;1004;1003,2;4,8;100;9,1;3139,3;0
MACEIO;18/01/2024;1800;30,9;31,5;30,5;60;64;56;1002,9;1003,3;1002,8;5,1;92;9,1;2585,2;0
MACEIO;18/01/2024;1900;29,3;30,8;29,3;72;72;60;1002,7;1002,9;1002,6;5,3;80;9,3;1903,6;0
MACEIO;18/01/2024;2000;28,4;29,3;28,4;77;77;71;1003,2;1003,2;1002,7;5,3;80;8,7;366,5;0
MACEIO;18/01/2024;2100;27,5;28,5;27,5;82;82;76;1003,9;1003,9;1003,2;4,2;77;8,5;82,2;0
MACEIO;18/01/2024;2200;27,1;27,6;27,1;83;83;81;1004,6;1004,6;1003,9;3,1;65;7,7;;0
MACEIO;18/01/2024;2300;26,8;27,2;26,8;85;85;82;1005,1;1005,1;1004,6;2,7;66;6;;0
MACEIO;19/01/2024;0;26,9;27,1;26,8;85;86;84;1005,7;1005,7;1005,1;3,6;61;6,2;;0
MACEIO;19/01/2024;100;26,3;26,9;26,3;87;87;84;1005,6;1005,8;1005,6;2,3;47;5,8;;0
MACEIO;19/01/2024;200;25,7;26,3;25,5;93;93;87;1005,1;1005,6;1005,1;2,3;21;3,7;;0
MACEIO;19/01/2024;300;25,1;25,7;25,1;94;95;92;1004,8;1005,1;1004,8;2;39;4,5;;0
MACEIO;19/01/2024;400;24,8;25,2;24,8;94;95;93;1004;1004,8;1004;2,4;23;5,2;;0
MACEIO;19/01/2024;500;24,8;24,9;24,7;96;96;94;1003,5;1004;1003,5;2,4;15;4,2;;0
MACEIO;19/01/2024;600;24,6;24,9;24,5;98;98;96;1003,7;1003,7;1003,5;1,1;17;3,8;;0
MACEIO;19/01/2024;700;24,7;24,8;24,6;97;98;97;1004,1;1004,1;1003,7;0,8;348;1,8;;0
MACEIO;19/01/2024;800;24,6;24,7;24,5;98;98;97;1004,5;1004,5;1004,1;1,8;2;3;;0
MACEIO;19/01/2024;900;25,4;25,4;24,6;95;98;95;1005;1005;1004,5;1,4;349;3,3;95,4;0
MACEIO;19/01/2024;1000;27,6;27,6;25,4;84;95;83;1005,3;1005,3;1004,9;2;350;4,1;796,8;0
MACEIO;19/01/2024;1100;29;29;27,5;79;84;77;1005,6;1005,6;1005,3;3,5;25;6,9;1728;0
MACEIO;19/01/2024;1200;30,3;30,6;28,7;70;79;69;1005,5;1005,7;1005,5;3,4;52;6,9;1924,3;0
MACEIO;19/01/2024;1300;31;31,3;29,6;68;72;66;1005;1005,5;1005;2,7;88;6,7;2729,6;0
MACEIO;19/01/2024;1400;30,3;31,6;29,2;73;77;66;1004,8;1005,2;1004,8;4,4;80;8;2829,9;0
MACEIO;19/01/2024;1500;30,8;31,9;30,2;69;74;64;1004,3;1004,8;1004,3;5,9;86;9,1;3690,7;0
MACEIO;19/01/2024;1600;30,6;31,9;30,3;67;73;65;1003,7;1004,4;1003,7;5,8;97;10,5;3352,6;0
MACEIO;19/01/2024;1700;30,2;31,9;29,8;73;74;64;1003,1;1003,7;1003,1;5,5;84;10;2817,1;0
MACEIO;19/01/2024;1800;29,7;30,9;29,6;73;73;67;1002,6;1003,1;1002,6;6,2;88;10,7;2189,3;0
MACEIO;19/01/2024;1900;28,9;30,2;28,9;76;76;70;1001,9;1002,7;1001,9;5,8;83;10,7;1619,7;0
MACEIO;19/01/2024;2000;28,3;29,3;28,3;77;77;74;1002,9;1002,9;1001,9;4,6;78;10;359,7;0
MACEIO;19/01/2024;2100;27,7;28,3;27,6;81;81;77;1003,5;1003,6;1002,9;3,9;82;7,9;86,6;0
MACEIO;19/01/2024;2200;27,2;27,7;27,2;82;82;81;1003,7;1003,8;1003,5;3,5;58;6,6;;0
MACEIO;19/01/2024;2300;27;27,3;27;84;84;82;1003,8;1003,9;1003,7;3,9;67;7;;0
MACEIO;20/01/2024;0;26,4;27;26,4;88;88;84;1004,4;1004,4;1003,8;3;57;6,2;;0
MACEIO;20/01/2024;100;26,1;26,5;25,9;92;92;88;1004,9;1004,9;1004,4;2,2;20;4,6;;0
MACEIO;20/01/2024;200;25,8;26,3;25,8;95;95;91;1004,5;1004,9;1004,5;2,3;23;4;;0
MACEIO;20/01/2024;300;25,4;25,8;25,4;96;96;95;1003,7;1004,5;1003,7;1,7;30;3,6;;0
MACEIO;20/01/2024;400;25,2;25,4;25,2;97;97;96;1003;1003,7;1003;1,9;62;3,3;;0
MACEIO;20/01/2024;500;24,8;25,2;24,8;98;98;97;1002,7;1003;1002,6;2,6;42;4;;0
MACEIO;20/01/2024;600;24,8;24,9;24,6;98;99;98;1002,6;1002,7;1002,5;2,3;353;4;;0
MACEIO;20/01/2024;700;24,6;24,8;24,6;98;98;97;1002,3;1002,6;1002,3;2,2;20;3,5;;0
MACEIO;20/01/2024;800;24,8;24,8;24,5;98;99;98;1002,6;1002,6;1002,3;3,1;23;5,5;;0
MACEIO;20/01/2024;900;25,5;25,5;24,7;95;98;95;1003,2;1003,2;1002,6;1,6;39;5,5;121,5;0
MACEIO;20/01/2024;1000;27,2;27,2;25,5;87;95;87;1003,6;1003,7;1003,2;3,2;37;5,6;827,5;0
MACEIO;20/01/2024;1100;28,5;28,6;27,1;81;87;80;1004,3;1004,3;1003,6;4,2;33;7,1;1641,1;0
MACEIO;20/01/2024;1200;30,1;30,3;28,4;71;82;71;1004,4;1004,6;1004,3;4;30;7,9;2107,4;0
MACEIO;20/01/2024;1300;30,9;31;29;69;75;66;1004;1004,4;1004;4;20;7,5;2270,7;0
MACEIO;20/01/2024;1400;31,8;32,5;30,2;63;70;61;1003,5;1004;1003,4;3,6;41;7,5;2673,2;0
MACEIO;20/01/2024;1500;33;33,6;31;63;67;60;1003;1003,5;1003;4,9;86;8,9;3342,1;0
MACEIO;20/01/2024;1600;31,9;33;30,9;65;68;62;1002,2;1003;1002,2;5,6;84;10,1;3105,6;0
MACEIO;20/01/2024;1700;31,5;32,6;31,5;64;66;61;1001,4;1002,2;1001,4;6,1;75;10,3;3157,2;0
MACEIO;20/01/2024;1800;30,8;32,1;30,5;69;69;61;1001;1001,4;1001;6,4;62;10,6;2482;0
MACEIO;20/01/2024;1900;29,7;31,4;29,5;73;74;66;1001,2;1001,3;1000,9;6,4;68;10,9;1646,6;0
MACEIO;20/01/2024;2000;28,7;29,9;28,7;77;77;72;1002;1002;1001,2;5,6;59;11,8;301,9;0
MACEIO;20/01/2024;2100;27,6;28,7;27,6;83;83;77;1002,4;1002,4;1001,9;5,1;55;10,4;66,1;0
MACEIO;20/01/2024;2200;27,2;27,6;27,2;86;86;83;1002,6;1002,6;1002,1;4,4;49;9;;0
MACEIO;20/01/2024;2300;26,9;27,2;26,9;87;87;86;1003,5;1003,5;1002,6;4,7;46;8,7;;0
MACEIO;21/01/2024;0;26,8;26,9;26,7;89;89;87;1004,2;1004,3;1003,5;3,4;30;7,4;;0
MACEIO;21/01/2024;100;26,8;26,8;26,7;87;89;87;1004,1;1004,2;1004,1;4,8;24;8;;0
MACEIO;21/01/2024;200;26,4;26,8;26,4;88;88;87;1004;1004,2;1004;3,6;22;7,9;;0
MACEIO;21/01/2024;300;25,9;26,4;25,9;90;90;88;1003;1004;1003;4;33;6,3;;0
MACEIO;21/01/2024;400;25,6;25,9;25,5;91;91;90;1002,7;1003;1002,6;3,8;15;6,2;;0
MACEIO;21/01/2024;500;25,1;25,6;25,1;93;93;91;1002,6;1002,7;1002,5;2,5;24;6;;0
MACEIO;21/01/2024;600;24,8;25,2;24,8;94;94;93;1002,6;1002,7;1002,6;2,3;21;4,7;;0
MACEIO;21/01/2024;700;25,2;25,2;24,8;92;94;92;1002,8;1002,8;1002,6;2,1;4;4,4;;0
MACEIO;21/01/2024;800;24,8;25,3;24,8;94;94;92;1003,4;1003,4;1002,8;1,3;25;3,9;;0
MACEIO;21/01/2024;900;25,5;25,5;24,7;92;95;92;1004,1;1004,1;1003,4;2,1;10;3,7;70,4;0
MACEIO;21/01/2024;1000;27,5;27,5;25,5;84;92;84;1004,6;1004,6;1004,1;3,3;8;5,8;534,5;0
MACEIO;21/01/2024;1100;28,6;29,6;27,5;75;84;72;1004,9;1004,9;1004,5;5;8;9;1512,6;0
MACEIO;21/01/2024;1200;30,9;31,1;28,5;64;76;64;1004,6;1004,9;1004,6;5,9;27;9,8;2457,7;0
MACEIO;21/01/2024;1300;31,3;32,3;30,8;61;65;58;1004,4;1004,7;1004,4;4,2;360;10;2655,3;0
MACEIO;21/01/2024;1400;33,2;33,2;31,2;54;61;54;1003,7;1004,4;1003,7;2,8;22;7,2;2409,9;0
MACEIO;21/01/2024;1500;32,8;34,1;32;61;63;50;1003;1003,7;1002,9;5,4;64;8,9;3251,1;0
MACEIO;21/01/2024;1600;33;33,8;32,5;61;64;60;1002;1003;1002;5,6;57;9,9;3586,1;0
MACEIO;21/01/2024;1700;33;33,6;32,5;60;61;57;1001,3;1002;1001,3;5,2;69;9,9;3137,5;0
MACEIO;21/01/2024;1800;32,2;33,4;31,9;62;63;58;1000,9;1001,3;1000,9;5,9;62;9,1;2563,2;0
MACEIO;21/01/2024;1900;31,1;32,6;31,1;64;64;59;1000,8;1001;1000,7;6,7;51;11,2;1840,9;0
MACEIO;21/01/2024;2000;29,7;31,1;29,7;66;66;63;1001,4;1001,4;1000,8;6,3;49;11,2;232,8;0
MACEIO;21/01/2024;2100;28,2;29,8;28,2;73;73;66;1002;1002;1001,4;5,9;56;9,9;73,2;0
MACEIO;21/01/2024;2200;27,7;28,2;27,6;76;78;73;1003;1003;1002;5,2;52;9,3;;0
MACEIO;21/01/2024;2300;27,1;27,7;27;82;82;76;1004;1004,1;1003;4,1;47;8,1;;0
MACEIO;22/01/2024;0;26,5;27,1;26,5;85;85;82;1004,6;1004,6;1004;3,5;45;7,9;;0
MACEIO;22/01/2024;100;26,1;26,6;26,1;87;87;85;1005;1005;1004,5;3;32;6,2;;0
MACEIO;22/01/2024;200;25,9;26,2;25,9;89;89;87;1004,4;1005;1004,4;3,6;36;5,9;;0
MACEIO;22/01/2024;300;25,7;26;25,6;91;91;89;1003,8;1004,4;1003,8;3,7;30;6,6;;0
MACEIO;22/01/2024;400;25,6;25,8;25,5;92;92;90;1003,5;1003,8;1003,5;3,9;22;6,5;;0
MACEIO;22/01/2024;500;25,3;25,6;25,3;93;93;92;1003,2;1003,5;1003,1;3,1;28;6,6;;0
MACEIO;22/01/2024;600;25,2;25,4;25,1;93;94;93;1003,3;1003,4;1003,2;2,6;27;5,3;;0
MACEIO;22/01/2024;700;25,2;25,4;25,1;93;94;93;1003,6;1003,6;1003,2;2,1;356;5,5;;0
MACEIO;22/01/2024;800;25,1;25,2;25;94;94;93;1003,7;1003,9;1003,6;2,5;10;4,4;;0
MACEIO;22/01/2024;900;26;26;24,9;91;95;91;1004,2;1004,2;1003,7;2,9;18;5,4;116,5;0
MACEIO;22/01/2024;1000;28,1;28,2;26;80;91;80;1004,8;1004,8;1004,2;4,4;14;7,8;828,7;0
MACEIO;22/01/2024;1100;30,4;30,4;28;70;80;70;1005,4;1005,4;1004,7;4,4;20;9,5;1663,4;0
MACEIO;22/01/2024;1200;31,9;31,9;29,8;61;70;61;1005,3;1005,5;1005,3;5,2;10;10,1;2193,4;0
MACEIO;22/01/2024;1300;32,8;32,9;31,4;57;62;55;1004,7;1005,3;1004,7;6;30;10;3066,9;0
MACEIO;22/01/2024;1400;33,7;34,1;32,8;51;57;50;1003,8;1004,8;1003,8;5,2;14;9,1;3667;0
MACEIO;22/01/2024;1500;34,9;35,3;33,7;46;52;45;1002,9;1003,8;1002,9;4,7;17;8,7;3821,9;0
MACEIO;22/01/2024;1600;34,6;35,7;34,2;52;52;45;1002,1;1002,9;1002,1;5,1;52;9,3;3188,6;0
MACEIO;22/01/2024;1700;34,9;35,5;34,2;55;57;50;1001,1;1002,1;1001,1;5,2;55;9;2944,3;0
MACEIO;22/01/2024;1800;32,9;34,9;32,8;59;60;54;1000,8;1001,1;1000,8;6,1;63;9,8;2140,7;0
MACEIO;22/01/2024;1900;31,3;33,2;31,3;64;64;59;1000,9;1001;1000,7;6,6;71;11,1;1430,7;0
MACEIO;22/01/2024;2000;29,7;31,6;29,7;69;69;62;1001,2;1001,2;1000,9;6,2;61;11,5;452,5;0
MACEIO;22/01/2024;2100;28,5;29,8;28,5;76;76;69;1002,1;1002,1;1001,2;5,2;56;10,4;105;0
MACEIO;22/01/2024;2200;27,9;28,5;27,9;79;79;76;1002,9;1002,9;1002,1;5,4;52;9,7;;0
MACEIO;22/01/2024;2300;27,4;27,9;27,4;83;83;79;1003,5;1003,5;1002,9;5,7;48;9,4;;0
MACEIO;23/01/2024;0;27,2;27,5;27,2;83;84;83;1003,9;1003,9;1003,5;5,5;40;9,5;;0
MACEIO;23/01/2024;100;27;27,3;27;84;84;83;1003,8;1004;1003,8;5,7;37;9,5;;0
MACEIO;23/01/2024;200;26,7;27;26,7;86;86;84;1003,9;1004;1003,7;4,2;27;9,2;;0
MACEIO;23/01/2024;300;26,2;26,7;26,2;89;89;86;1003,3;1003,9;1003,2;3,8;31;7;;0
MACEIO;23/01/2024;400;25,9;26,3;25,9;91;91;89;1003,1;1003,3;1002,9;2,2;16;7,6;;0
MACEIO;23/01/2024;500;25,8;26;25,8;90;91;90;1002,7;1003,1;1002,6;3,6;19;6,2;;0
MACEIO;23/01/2024;600;25,6;25,8;25,6;91;91;90;1002,5;1002,7;1002,5;3,1;18;5,8;;0
MACEIO;23/01/2024;700;25,3;25,7;25,2;92;92;91;1002,8;1002,8;1002,5;2,7;24;5,2;;0
MACEIO;23/01/2024;800;25,2;25,4;25,1;92;92;91;1002,9;1002,9;1002,8;3,1;26;5;;0
MACEIO;23/01/2024;900;26,1;26,1;25,1;87;92;87;1003;1003;1002,8;3,3;14;6,7;108;0
MACEIO;23/01/2024;1000;28;28;26,1;78;87;78;1004;1004;1003;4,3;20;7;801,2;0
MACEIO;23/01/2024;1100;29,5;29,9;28;70;78;69;1004,1;1004,2;1003,9;6,9;15;11,2;1710,4;0
MACEIO;23/01/2024;1200;31,5;32;29,5;61;70;60;1004,2;1004,2;1004;6;19;12;2529,2;0
MACEIO;23/01/2024;1300;33;33,4;31,2;55;63;55;1004;1004,3;1004;5,5;24;10,5;3266,1;0
MACEIO;23/01/2024;1400;34,5;35,1;32,4;48;56;47;1003,2;1004;1003,2;5;360;9,8;3574,4;0
MACEIO;23/01/2024;1500;35,2;35,4;33,6;44;51;44;1002,4;1003,2;1002,4;4,4;47;9,8;3408,3;0
MACEIO;23/01/2024;1600;34,6;35,9;33,6;58;60;42;1001,6;1002,4;1001,6;5,2;80;8,8;3044,4;0
MACEIO;23/01/2024;1700;33,8;34,8;33,4;61;61;56;1000,5;1001,6;1000,5;5,7;81;9,9;3063,6;0
MACEIO;23/01/2024;1800;32,6;34,3;32,5;64;64;59;1000;1000,5;1000;6,2;70;10,2;2490,7;0
MACEIO;23/01/2024;1900;30,8;33;30,8;71;71;63;999,8;1000,1;999,8;7;62;11,2;1732,5;0
MACEIO;23/01/2024;2000;29,5;30,9;29,5;75;75;70;1000,3;1000,3;999,8;6,4;58;11,4;447,5;0
MACEIO;23/01/2024;2100;28,4;29,6;28,4;79;79;75;1000,7;1000,7;1000,2;5,8;54;9,7;60,7;0
MACEIO;23/01/2024;2200;27,9;28,4;27,9;81;81;79;1001,3;1001,3;1000,7;5,1;53;9,4;;0
MACEIO;23/01/2024;2300;27,5;27,9;27,5;83;83;81;1002;1002;1001,3;5,4;45;10,4;;0
MACEIO;24/01/2024;0;27,3;27,5;27,2;82;83;82;1002,8;1002,8;1002;5;43;9,2;;0
MACEIO;24/01/2024;100;27;27,3;27;84;84;82;1003,4;1003,4;1002,8;4,1;30;8,6;;0
MACEIO;24/01/2024;200;26,6;27;26,5;87;87;84;1002,9;1003,4;1002,9;3,8;31;6,9;;0
MACEIO;24/01/2024;300;26,2;26,6;26,2;89;89;87;1002,2;1003;1002,2;3,8;26;6,2;;0
MACEIO;24/01/2024;400;26;26,3;26;89;90;89;1001,5;1002,2;1001,4;4;20;8;;0
MACEIO;24/01/2024;500;26,1;26,2;25,9;87;89;87;1001,6;1001,7;1001,5;3,6;4;6,6;;0
MACEIO;24/01/2024;600;25,6;26,1;25,6;89;89;87;1001,6;1001,7;1001,5;1,9;338;7,4;;0
MACEIO;24/01/2024;700;24,7;25,6;24,5;95;95;89;1001,8;1001,8;1001,4;1,1;4;4,1;;0
MACEIO;24/01/2024;800;24,4;24,8;24,2;96;96;94;1002,3;1002,3;1001,8;1,3;32;2;;0
MACEIO;24/01/2024;900;25,7;25,7;24,4;89;96;89;1002,9;1002,9;1002,3;2;345;3,1;100;0
MACEIO;24/01/2024;1000;28;28;25,7;76;89;76;1003,2;1003,2;1002,9;2,7;359;4,4;780,2;0
MACEIO;24/01/2024;1100;29,4;29,9;28;69;77;69;1003,3;1003,4;1003,1;3,3;16;7,2;1643,9;0
MACEIO;24/01/2024;1200;32,1;32,1;29,3;57;70;57;1003,2;1003,4;1003,2;4,6;1;8,2;2605,4;0
MACEIO;24/01/2024;1300;33,5;33,5;31,8;52;58;51;1002,7;1003,2;1002,7;5,7;21;10,9;3260;0
MACEIO;24/01/2024;1400;32,9;34,2;32,4;52;53;48;1002,4;1002,8;1002,4;3,7;11;10,1;2853,2;0
MACEIO;24/01/2024;1500;35,1;35,4;32,9;44;53;44;1001,7;1002,4;1001,7;4,3;10;7,8;2867,4;0
MACEIO;24/01/2024;1600;33,4;35,3;33,1;58;59;44;1001;1001,7;1001;5,7;78;9,8;3261,9;0
MACEIO;24/01/2024;1700;32,3;34;32,2;65;65;57;1000,2;1001;1000,2;6,3;75;10,3;3048,4;0
MACEIO;24/01/2024;1800;32;33,5;32;62;66;60;999,5;1000,2;999,5;6,8;63;10,8;2412,5;0
MACEIO;24/01/2024;1900;31,1;32,7;30,8;67;67;61;999,2;999,6;999,2;7,7;52;12,1;1752,4;0
MACEIO;24/01/2024;2000;29,3;31,1;29,2;76;76;67;999,7;999,7;999,2;7,6;60;13,6;549,7;0
MACEIO;24/01/2024;2100;28,1;29,3;28,1;82;82;76;1000,2;1000,2;999,6;5,8;56;11,9;80,6;0
MACEIO;24/01/2024;2200;27,8;28,2;27,8;83;83;82;1001,3;1001,3;1000,2;6,2;46;10,9;;0
MACEIO;24/01/2024;2300;27,6;27,8;27,5;83;84;82;1001,9;1001,9;1001,3;5,9;42;10,1;;0
MACEIO;25/01/2024;0;27,4;27,6;27,4;83;83;82;1003,1;1003,1;1001,9;5;38;10,1;;0
MACEIO;25/01/2024;100;27,1;27,4;27;84;84;83;1003,2;1003,3;1003;4,2;35;9,5;;0
MACEIO;25/01/2024;200;26,8;27,2;26,8;85;86;84;1002,9;1003,2;1002,9;4,2;31;8;;0
MACEIO;25/01/2024;300;26,5;26,8;26,5;87;87;85;1002,4;1002,9;1002,4;3,2;17;6,5;;0
MACEIO;25/01/2024;400;26,1;26,5;26,1;88;88;87;1001,6;1002,4;1001,6;3,5;34;6,1;;0
MACEIO;25/01/2024;500;25,9;26,2;25,8;90;90;88;1001,1;1001,6;1001,1;3,8;28;6,3;;0
MACEIO;25/01/2024;600;25,7;25,9;25,6;91;91;90;1000,7;1001,1;1000,7;2,8;24;5,9;;0
MACEIO;25/01/2024;700;25,4;25,7;25,4;92;93;91;1001,3;1001,4;1000,7;1,5;4;4,4;;0
MACEIO;25/01/2024;800;25,4;25,6;25,4;92;93;92;1001,9;1001,9;1001,3;1,4;339;3,5;;0
MACEIO;25/01/2024;900;25,3;25,4;24,8;94;95;92;1002,1;1002,1;1001,8;1,5;360;2,9;39;0
MACEIO;25/01/2024;1000;27;27;25,3;85;94;85;1002,7;1002,7;1002,1;2,6;11;4,1;444,8;0
MACEIO;25/01/2024;1100;30;30;27;69;85;69;1002,7;1002,8;1002,7;3,9;15;6,2;1428,6;0
MACEIO;25/01/2024;1200;31,5;31,7;29,7;59;69;59;1002,6;1002,8;1002,6;6,6;21;10,9;2499,4;0
MACEIO;25/01/2024;1300;31,9;32,9;31,2;59;61;56;1002,5;1002,6;1002,5;4,6;11;11;2677,8;0
MACEIO;25/01/2024;1400;33,8;34,2;31,8;50;59;49;1001,7;1002,5;1001,7;5,2;16;8,5;2790,5;0
MACEIO;25/01/2024;1500;34,9;35,4;33,2;44;52;44;1000,9;1001,8;1000,9;4,3;23;8,5;3021,3;0
MACEIO;25/01/2024;1600;33,7;35,6;33,4;59;60;43;1000,2;1000,9;1000,2;5,8;65;10,2;3347,9;0
MACEIO;25/01/2024;1700;33,2;34,7;33,1;59;60;53;999,6;1000,2;999,6;7;77;11,7;3074,2;0
MACEIO;25/01/2024;1800;32,5;33,8;32,3;59;63;59;999,2;999,7;999,2;6,5;60;12;2447,4;0
MACEIO;25/01/2024;1900;31,2;33;31,1;61;62;59;999,1;999,3;998,9;7,8;52;11,7;1704,1;0
MACEIO;25/01/2024;2000;28,8;31,3;28,8;78;78;60;999,8;999,8;999,1;7,8;57;13,4;458,1;0
MACEIO;25/01/2024;2100;28,4;28,8;28,4;75;79;75;1000,6;1000,6;999,8;5,7;53;11,8;49,6;0
MACEIO;25/01/2024;2200;28;28,4;27,9;81;81;74;1001,7;1001,7;1000,6;5,3;43;9,5;;0
MACEIO;25/01/2024;2300;28;28,1;27,9;81;82;81;1002,6;1002,6;1001,7;5,3;33;9,3;;0
MACEIO;26/01/2024;0;27,9;28;27,9;81;82;81;1003,4;1003,4;1002,6;4;26;8,4;;0
MACEIO;26/01/2024;100;27,9;28;27,9;83;83;81;1004;1004;1003,4;2,7;24;7,2;;0
MACEIO;26/01/2024;200;27,5;27,9;27,5;78;84;77;1003,6;1004;1003,5;3,9;25;7,8;;0
MACEIO;26/01/2024;300;27,2;27,5;27,2;79;79;77;1003;1003,6;1003;3;17;6,7;;0
MACEIO;26/01/2024;400;26,7;27,2;26,6;81;81;79;1002,5;1003;1002,5;3,2;14;5,5;;0
