LOCAL;DATA;HORA;Temp. Ins. (C);TEMP MAX;Temp. Min. (C);Umi. Ins. (%);Umi. Max. (%);Umi. Min. (%);PA INST;Pressao Max. (hPa);Pressao Min. (hPa);VEL VEN MED;Dir. Vento (m/s);Raj. Vento (m/s);Radiacao (KJ/m²);Chuva (mm)
PIRANHAS;06/02/2024;1700;35,6;35,6;34,1;37;41;36;991,6;992,7;991,6;2,5;89;6,2;3211,1;0
PIRANHAS;06/02/2024;1800;35,9;36;34,8;37;38;33;991;991,6;991;1,1;140;6,3;2579,6;0
PIRANHAS;06/02/2024;1900;35,9;36,2;35,5;32;38;30;990,6;991;990,6;1,3;93;4,9;2014;0
PIRANHAS;06/02/2024;2000;35,3;36,1;35,3;32;33;30;990,7;990,7;990,6;1,8;106;5,1;1064,7;0
PIRANHAS;06/02/2024;2100;33;35,3;33;49;49;32;991;991;990,7;3;119;9,4;238,1;0
PIRANHAS;06/02/2024;2200;30,9;33;30,9;57;57;49;992;992;991;5,4;104;11;;0
PIRANHAS;06/02/2024;2300;;;;;;;;;;;;;;
PIRANHAS;07/02/2024;0;;;;;;;;;;;;;;
PIRANHAS;07/02/2024;100;27,3;28,2;27,3;73;73;67;994,2;994,2;993,6;4,7;96;10,8;;0
PIRANHAS;07/02/2024;200;26,7;27,3;26,7;76;76;73;994;994,2;994;4,5;90;8,5;;0
PIRANHAS;07/02/2024;300;;;;;;;;;;;;;;
PIRANHAS;07/02/2024;400;25,9;26,3;25,9;83;83;80;992,9;993,5;992,9;2,7;94;5,8;;0
PIRANHAS;07/02/2024;500;25,6;25,9;25,6;86;86;83;992,1;992,9;992,1;1,9;87;4,9;;0
PIRANHAS;07/02/2024;600;25,5;25,6;25,5;87;87;86;992,1;992,1;991,9;0;97;3,7;;0
PIRANHAS;07/02/2024;700;25,3;25,5;25,3;87;88;87;992,1;992,1;991,9;0,2;94;3,5;;0
PIRANHAS;07/02/2024;800;25,2;25,3;25,1;89;89;87;992,4;992,4;992,1;0;86;3,9;;0
PIRANHAS;07/02/2024;900;25,2;25,2;25;89;90;88;992,9;992,9;992,4;0,2;102;3,4;26,6;0
PIRANHAS;07/02/2024;1000;25,9;25,9;25,1;86;89;85;993,4;993,4;992,9;0,4;84;3,3;396,7;0
PIRANHAS;07/02/2024;1100;27,4;27,6;25,9;75;86;75;993,7;993,7;993,4;2,7;84;4,9;1294,2;0
PIRANHAS;07/02/2024;1200;29,3;29,4;27,3;64;76;64;993,9;993,9;993,7;2,2;94;5,3;1440,1;0
PIRANHAS;07/02/2024;1300;31;31,6;29;55;66;53;993,4;993,9;993,4;2;73;5,2;2398,8;0
PIRANHAS;07/02/2024;1400;32,1;32,4;30,8;50;57;50;992,9;993,4;992,9;2,5;89;7,3;3337,8;0
PIRANHAS;07/02/2024;1500;34;34;32,1;44;52;44;991,7;992,9;991,7;2,9;82;6,3;3746;0
PIRANHAS;07/02/2024;1600;34,4;35;33,7;42;45;40;990,9;991,7;990,9;1,6;87;7,4;3597,8;0
PIRANHAS;07/02/2024;1700;35,5;36;34,3;37;43;37;990,1;990,9;990,1;2,3;46;6,3;2890,6;0
PIRANHAS;07/02/2024;1800;35,9;36,1;35;35;39;35;989,4;990,1;989,4;2,4;62;6,4;2570,4;0
PIRANHAS;07/02/2024;1900;35,2;36,1;34,9;36;38;35;989,1;989,5;989,1;1,7;91;5;1036,7;0
PIRANHAS;07/02/2024;2000;34,8;35,3;34,8;36;37;35;989,1;989,1;989;1,3;92;4,5;739,5;0
PIRANHAS;07/02/2024;2100;33,6;34,8;33,6;40;40;36;989,3;989,3;989;1;115;5,1;160,6;0
PIRANHAS;07/02/2024;2200;31,4;33,6;31,4;57;57;40;990;990;989,3;5,1;94;11,3;;0
PIRANHAS;07/02/2024;2300;;;;;;;;;;;;;;
PIRANHAS;08/02/2024;0;;;;;;;;;;;;;;
PIRANHAS;08/02/2024;100;28;28,9;28;70;70;64;993;993;992,2;5,1;96;11,1;;0
PIRANHAS;08/02/2024;200;27,3;28;27,3;74;74;70;993;993,1;993;5,1;88;11,1;;0
PIRANHAS;08/02/2024;300;26,8;27,3;26,8;76;76;74;992,3;993;992,3;3,2;93;8,1;;0
PIRANHAS;08/02/2024;400;26,4;26,8;26,4;79;79;76;991,7;992,3;991,7;3,2;91;5,8;;0
PIRANHAS;08/02/2024;500;26,1;26,4;26,1;80;80;79;991,1;991,7;991,1;2,7;84;5,8;;0
PIRANHAS;08/02/2024;600;25,6;26,1;25,6;83;83;80;990,7;991,1;990,7;2,4;91;4,9;;0
PIRANHAS;08/02/2024;700;25,2;25,6;25,2;86;86;83;991,1;991,1;990,7;0;86;4,7;;0
PIRANHAS;08/02/2024;800;24,9;25,2;24,9;88;88;86;991,6;991,6;991;0;92;2,4;;0
PIRANHAS;08/02/2024;900;24,8;24,9;24,7;89;90;88;991,8;991,9;991,5;0;87;2,6;30;0
PIRANHAS;08/02/2024;1000;25,8;25,8;24,8;85;89;85;992,7;992,7;991,8;0;84;2,5;402,5;0
PIRANHAS;08/02/2024;1100;28,1;28,1;25,8;72;85;72;993,3;993,3;992,7;0,3;159;3,8;1388,2;0
PIRANHAS;08/02/2024;1200;29,7;29,8;27,8;59;72;58;993,2;993,3;993,2;1,1;82;3,6;1862,1;0
PIRANHAS;08/02/2024;1300;32;32;29,7;49;60;48;992,7;993,2;992,7;2,4;90;7;3018,7;0
PIRANHAS;08/02/2024;1400;33,1;33,8;31,8;46;51;44;992,2;992,7;992,2;2,5;111;6,2;3589,6;0
PIRANHAS;08/02/2024;1500;34,1;34,3;32,6;41;49;40;991,3;992,2;991,3;2,1;84;6,9;3537,2;0
PIRANHAS;08/02/2024;1600;34;34,9;33,7;40;43;39;990,4;991,3;990,4;2,6;93;6,2;2652,9;0
PIRANHAS;08/02/2024;1700;35,4;36,3;33,9;37;42;35;989,4;990,4;989,4;1,9;92;5,8;2974,9;0
PIRANHAS;08/02/2024;1800;36;36,5;35,2;35;39;34;988,5;989,4;988,5;0,3;142;5,5;2746,2;0
PIRANHAS;08/02/2024;1900;35,8;37,2;35,8;36;37;33;987,8;988,5;987,8;1,9;98;4,5;1842,3;0
PIRANHAS;08/02/2024;2000;35,6;36,3;35,6;35;36;34;987,7;987,8;987,6;3,1;94;5,6;1081,7;0
PIRANHAS;08/02/2024;2100;34,3;35,7;34,3;41;41;35;988,1;988,2;987,6;2,4;102;10,2;211,5;0
PIRANHAS;08/02/2024;2200;31,8;34,3;31,8;57;57;41;989,1;989,1;988,1;5,4;96;12,4;;0
PIRANHAS;08/02/2024;2300;;;;;;;;;;;;;;
PIRANHAS;09/02/2024;0;;;;;;;;;;;;;;
PIRANHAS;09/02/2024;100;;;;;;;;;;;;;;
PIRANHAS;09/02/2024;200;27,7;28,3;27,7;74;74;72;992,3;992,4;992,1;4,2;90;8,7;;0
PIRANHAS;09/02/2024;300;27,1;27,7;27,1;77;77;74;992,1;992,4;992,1;3,6;92;7,6;;0
PIRANHAS;09/02/2024;400;26,9;27,1;26,9;78;78;77;991,6;992,1;991,6;2,7;93;6,3;;0
PIRANHAS;09/02/2024;500;26,5;26,9;26,5;78;78;78;991,3;991,6;991,2;2,2;88;5,2;;0
PIRANHAS;09/02/2024;600;26,2;26,5;26,2;78;79;78;991,3;991,3;991,1;0,4;85;4,5;;0
PIRANHAS;09/02/2024;700;26,1;26,2;26,1;78;79;78;991,3;991,4;991,1;1,5;88;4,2;;0
PIRANHAS;09/02/2024;800;26,2;26,2;26,1;78;78;77;991,9;991,9;991,3;2,1;83;4,5;;0
PIRANHAS;09/02/2024;900;26,1;26,2;26;80;80;78;992,3;992,3;991,9;1,3;91;4,5;34,2;0
PIRANHAS;09/02/2024;1000;27,6;27,6;26,1;73;80;73;992,7;992,7;992,3;1,3;93;3,2;519,4;0
PIRANHAS;09/02/2024;1100;29,1;29,5;27,4;66;75;64;993,2;993,3;992,7;2;98;4,6;1656,9;0
PIRANHAS;09/02/2024;1200;30,4;30,7;29,1;57;66;56;993,4;993,5;993,2;1,8;96;5,3;2387,3;0
PIRANHAS;09/02/2024;1300;31,8;32,2;30,3;52;58;51;993,1;993,4;993,1;3,2;95;7,3;2718,3;0
PIRANHAS;09/02/2024;1400;32,9;33,6;31,8;46;52;45;992,6;993,2;992,6;2,5;77;7,1;3164,4;0
PIRANHAS;09/02/2024;1500;34,3;34,5;32,8;42;47;41;991,5;992,6;991,5;3,5;76;9,3;3422,7;0
PIRANHAS;09/02/2024;1600;35,5;35,6;33,7;36;43;35;990,6;991,5;990,6;2,6;66;7,9;3143,6;0
PIRANHAS;09/02/2024;1700;36,7;36,8;35,4;30;38;29;989,5;990,7;989,5;2,6;70;7,7;3412;0
PIRANHAS;09/02/2024;1800;37,4;37,5;36,4;26;32;26;988,3;989,5;988,3;2,8;81;11,1;2784,9;0
PIRANHAS;09/02/2024;1900;36,5;37,5;36,5;31;31;25;987,8;988,3;987,7;3,4;97;8;1913,7;0
PIRANHAS;09/02/2024;2000;35,8;36,5;35,8;33;33;29;988,2;988,2;987,8;4,4;93;8,1;861;0
PIRANHAS;09/02/2024;2100;30,8;35,8;30,8;60;60;33;989,4;989,4;988,1;5,6;82;12;169,4;0
PIRANHAS;09/02/2024;2200;26,5;30,8;26,5;63;66;58;991,3;991,4;989,4;4,9;69;12,1;;0
PIRANHAS;09/02/2024;2300;23,9;26,5;23,8;75;76;63;992,2;992,2;991,2;3;82;10,8;;0
PIRANHAS;10/02/2024;0;24,3;24,4;23,8;72;77;72;993;993;992,2;0,7;112;5,3;;0
PIRANHAS;10/02/2024;100;;;;;;;;;;;;;;
PIRANHAS;10/02/2024;200;;;;;;;;;;;;;;
PIRANHAS;10/02/2024;300;25,1;25,4;25;76;77;74;992,7;993,2;992,7;1;58;4,2;;0
PIRANHAS;10/02/2024;400;25;25,3;25;80;80;76;992,8;992,8;992,7;0;118;3;;0
PIRANHAS;10/02/2024;500;25,2;25,3;24,9;81;82;80;992,4;992,8;992,3;0,1;111;1,5;;0
PIRANHAS;10/02/2024;600;25,3;25,5;25,2;82;83;81;992,3;992,4;992,2;0;92;1,5;;0
PIRANHAS;10/02/2024;700;25,8;25,8;25,2;83;85;82;992,3;992,4;992,2;0,2;106;2;;0
PIRANHAS;10/02/2024;800;25,5;25,7;25,5;84;84;83;992,6;992,6;992,3;1,8;95;4,1;;0
PIRANHAS;10/02/2024;900;25,5;25,6;25,3;85;86;84;993,1;993,1;992,6;1,7;87;5;26,3;0
PIRANHAS;10/02/2024;1000;26,6;26,7;25,5;80;85;80;993,9;993,9;993,1;2,1;89;5,3;467;0
PIRANHAS;10/02/2024;1100;27,9;27,9;26,5;74;81;74;994,5;994,5;993,9;2,6;85;5,9;947,5;0
PIRANHAS;10/02/2024;1200;29,8;29,8;27,9;64;74;63;994,5;994,6;994,5;3,2;80;6,7;1961,1;0
PIRANHAS;10/02/2024;1300;30,6;30,8;29,4;60;66;59;994,8;994,8;994,6;2,9;73;7,2;1912,7;0
PIRANHAS;10/02/2024;1400;31,7;32,2;30,6;56;61;53;994;994,9;994;3,6;82;7,6;3238,7;0
PIRANHAS;10/02/2024;1500;33,4;33,9;31,7;48;56;43;993,2;994;993,2;4,2;88;8,6;3812;0
PIRANHAS;10/02/2024;1600;34;34,8;32,9;44;49;42;992,1;993,2;992,1;3,4;84;10,4;3482,4;0
PIRANHAS;10/02/2024;1700;35,6;35,9;34;41;45;40;991,1;992,1;991,1;2,1;94;10,4;3111,6;0
PIRANHAS;10/02/2024;1800;34,1;35,6;34,1;43;44;38;990,1;991,1;990,1;5,3;100;11,5;2420,9;0
PIRANHAS;10/02/2024;1900;33,5;34,6;32,6;44;46;41;989,9;990,2;989,9;5,7;100;11,6;1281,1;0
PIRANHAS;10/02/2024;2000;31,7;33,5;31,7;51;51;44;990,7;990,7;989,8;6,7;97;14;368,2;0
PIRANHAS;10/02/2024;2100;30,5;31,7;30,5;53;53;50;991,2;991,3;990,7;6,3;102;12,9;48,3;0
PIRANHAS;10/02/2024;2200;29,3;30,5;29,3;60;60;53;992,5;992,5;991,2;5,7;102;13,5;;0
PIRANHAS;10/02/2024;2300;;;;;;;;;;;;;;
PIRANHAS;11/02/2024;0;;;;;;;;;;;;;;
PIRANHAS;11/02/2024;100;27,2;27,8;27,2;75;75;68;995,2;995,2;994,7;3,6;96;10,1;;0
PIRANHAS;11/02/2024;200;26,9;27,2;26,9;77;77;75;995;995,2;995;2;92;7,2;;0
PIRANHAS;11/02/2024;300;26,7;26,9;26,7;77;77;77;994,7;995,1;994,7;2,7;84;5;;0
PIRANHAS;11/02/2024;400;26,3;26,7;26,3;81;81;77;994;994,7;994;3,1;92;7,6;;0
PIRANHAS;11/02/2024;500;26,2;26,3;26,2;82;82;81;993,6;994;993,6;0,5;97;5,4;;0
PIRANHAS;11/02/2024;600;25,7;26,2;25,7;86;86;82;993,1;993,6;993,1;0,6;90;3,7;;0
PIRANHAS;11/02/2024;700;25,6;25,7;25,5;87;87;86;993;993,1;992,9;1,1;116;4,8;;0
PIRANHAS;11/02/2024;800;25,4;25,6;25,4;88;88;87;993,3;993,3;993;0;95;4,8;;0
PIRANHAS;11/02/2024;900;25,5;25,5;25,3;88;89;87;993,8;993,9;993,3;0,1;166;2,9;5,5;0
PIRANHAS;11/02/2024;1000;22,6;25,5;22,6;89;93;88;995,1;995,1;993,7;6;105;13,9;173,8;3,6
PIRANHAS;11/02/2024;1100;22,1;22,6;21,9;93;94;88;995,3;995,3;994,8;2;105;13,9;362;1
PIRANHAS;11/02/2024;1200;23,3;23,5;22;88;94;88;995,9;995,9;995,3;2,1;85;4,1;1025,1;0
PIRANHAS;11/02/2024;1300;25,5;25,5;23,3;83;90;80;995,6;996;995,5;0,4;107;4,1;1209,9;0
PIRANHAS;11/02/2024;1400;28,5;28,5;25,2;71;83;67;995;995,6;995;1,4;97;4;3372,4;0
PIRANHAS;11/02/2024;1500;30,2;30,2;28,5;61;71;61;993,7;995;993,6;4,4;76;8,8;2970,9;0
PIRANHAS;11/02/2024;1600;31,5;31,7;30,3;58;62;57;993;993,7;993;3,1;90;8,8;2896,4;0
PIRANHAS;11/02/2024;1700;32,9;33;31,3;54;59;54;992;992,9;992;3,5;80;8;2461,3;0
PIRANHAS;11/02/2024;1800;24,3;32,9;24;97;97;54;992,9;993,4;991,9;0,7;71;15,5;366,1;31,2
PIRANHAS;11/02/2024;1900;25,5;25,6;24,3;95;97;95;992,5;992,9;992,1;1;44;4,1;310,5;0,4
PIRANHAS;11/02/2024;2000;26,2;26,6;25,5;89;95;86;992,4;992,5;992,2;0,2;107;2,8;509,7;0
PIRANHAS;11/02/2024;2100;26,6;26,8;26,2;82;91;82;992,9;992,9;992,4;1,5;98;4,9;76,4;0
PIRANHAS;11/02/2024;2200;26,6;27;26,6;77;82;73;993,3;993,3;992,9;1,3;100;6,1;;0
PIRANHAS;11/02/2024;2300;26;26,8;26;84;84;74;993,8;993,8;993,3;1,1;130;6,3;;0
PIRANHAS;12/02/2024;0;;;;;;;;;;;;;;
PIRANHAS;12/02/2024;100;25,9;26;25,8;86;86;85;995,1;995,1;994,7;2,3;103;5,6;;0
PIRANHAS;12/02/2024;200;;;;;;;;;;;;;;
PIRANHAS;12/02/2024;300;25,4;25,6;25,4;90;90;89;994,3;994,9;994,3;1,1;116;4,2;;0
PIRANHAS;12/02/2024;400;25,2;25,5;25,2;91;91;89;994;994,4;994;1,7;118;5,8;;0
PIRANHAS;12/02/2024;500;25;25,2;25;93;93;91;993,3;994;993,3;1,7;114;5,9;;0
PIRANHAS;12/02/2024;600;24,8;25;24,8;93;93;92;992,9;993,3;992,9;2,2;111;6,4;;0
PIRANHAS;12/02/2024;700;24,6;24,8;24,6;92;93;92;992,9;993;992,8;2,8;98;6,8;;0
PIRANHAS;12/02/2024;800;24,4;24,6;24,4;94;94;92;993,1;993,1;992,9;2;96;4,5;;0
PIRANHAS;12/02/2024;900;24,5;24,5;24,4;93;94;93;993,3;993,3;993,1;1,3;98;3,7;18;0
PIRANHAS;12/02/2024;1000;25,1;25,1;24,5;91;93;91;993,8;993,8;993,3;2,1;79;4,5;353,8;0
PIRANHAS;12/02/2024;1100;26,1;26,1;25;85;91;85;994,2;994,2;993,8;3,4;95;6,2;585,1;0
PIRANHAS;12/02/2024;1200;26,9;27,2;26,1;78;85;78;994,3;994,3;993,9;3,1;86;6,4;847,5;0
PIRANHAS;12/02/2024;1300;27,3;27,3;25,4;81;91;78;994,2;994,5;994,1;3,4;79;8,7;1535,4;0,6
PIRANHAS;12/02/2024;1400;28,8;29,3;27,3;69;81;68;994,1;994,3;994,1;4,3;97;8,3;2623,1;0
PIRANHAS;12/02/2024;1500;31,7;31,7;28,8;57;70;56;993,2;994,1;993,2;3,4;99;9,8;3678,4;0
PIRANHAS;12/02/2024;1600;31,8;32,9;31,4;53;58;51;992,3;993,2;992,2;5,3;89;10;3425,9;0
PIRANHAS;12/02/2024;1700;32,7;33,2;31,6;50;54;49;991,5;992,3;991,5;5;92;10;2811,1;0
PIRANHAS;12/02/2024;1800;32,6;33,5;32,5;52;53;48;991;991,5;991;4,1;103;9,8;2282,6;0
PIRANHAS;12/02/2024;1900;30;32,6;30;63;64;50;991,6;991,7;990,9;4,7;89;10,8;657,3;0
PIRANHAS;12/02/2024;2000;29,2;30;29,2;66;66;61;991,7;991,8;991,6;4,4;91;10,2;467,4;0
PIRANHAS;12/02/2024;2100;28,5;29,2;28,5;68;68;66;992,5;992,5;991,7;4,2;96;9,7;52,7;0
PIRANHAS;12/02/2024;2200;28,2;28,5;28,2;66;69;66;993;993;992,4;2,9;112;7,9;;0
PIRANHAS;12/02/2024;2300;;;;;;;;;;;;;;
PIRANHAS;13/02/2024;0;;;;;;;;;;;;;;
PIRANHAS;13/02/2024;100;;;;;;;;;;;;;;
PIRANHAS;13/02/2024;200;25,7;26,3;25,7;84;84;76;994,3;994,6;994,3;2;113;5,9;;0
PIRANHAS;13/02/2024;300;;;;;;;;;;;;;;
PIRANHAS;13/02/2024;400;25,2;25,3;25,1;88;89;86;993;993,9;993;1,2;112;5,7;;0
PIRANHAS;13/02/2024;500;25,2;25,2;25,2;89;89;88;992,5;993;992,5;1,5;105;4,5;;0
PIRANHAS;13/02/2024;600;25,3;25,5;25,2;86;89;85;992;992,6;992;2,5;104;6,7;;0
PIRANHAS;13/02/2024;700;25,2;25,3;25,1;84;86;83;992,2;992,2;991,9;2,1;99;6,5;;0
PIRANHAS;13/02/2024;800;24,7;25,2;24,7;92;92;84;992,7;992,7;992,2;0,2;78;4,5;;0,2
PIRANHAS;13/02/2024;900;24,6;24,7;24,5;93;93;92;992,8;992,8;992,6;0,6;63;1,9;12,8;0,6
PIRANHAS;13/02/2024;1000;24,9;24,9;24,5;93;94;92;993,6;993,6;992,8;2,5;92;4,6;365,6;0
PIRANHAS;13/02/2024;1100;24,9;25,8;24,8;84;93;83;994,1;994,1;993,6;4,9;99;9,9;672,1;0
PIRANHAS;13/02/2024;1200;26;26;24,9;82;85;79;994,6;994,6;994,1;2,9;100;9,9;1000,3;0
PIRANHAS;13/02/2024;1300;28,5;28,5;25,9;68;85;68;994,5;994,7;994,5;2,3;102;7,5;2187;0
PIRANHAS;13/02/2024;1400;30,5;31;28,5;62;71;59;993,9;994,5;993,9;2,6;100;5,8;3102,2;0
PIRANHAS;13/02/2024;1500;32,4;32,4;30,2;53;63;52;993;993,9;993;4,9;81;8,4;3155,7;0,2
PIRANHAS;13/02/2024;1600;31,4;32,7;30,9;59;65;52;992,5;993;992,4;3,5;109;9,5;2196,6;0
PIRANHAS;13/02/2024;1700;31,2;32,1;30,5;62;65;57;992,1;992,5;991,9;3,5;106;10,1;3024;0
PIRANHAS;13/02/2024;1800;31,8;32,5;30,8;57;63;55;991,2;992,1;991,2;1,7;140;8,2;1931;0
PIRANHAS;13/02/2024;1900;32,1;33,5;31,8;53;58;51;990,7;991,2;990,7;2,1;130;7;1905,8;0
PIRANHAS;13/02/2024;2000;31,6;32,7;31,6;54;56;51;990,9;991;990,7;1,5;133;8,5;1037,9;0
PIRANHAS;13/02/2024;2100;30,3;31,6;30,3;55;58;54;991,5;991,5;990,9;1,1;130;5,5;142;0
PIRANHAS;13/02/2024;2200;29,7;30,4;29,7;58;58;54;992,5;992,6;991,5;2,5;110;7,3;;0
PIRANHAS;13/02/2024;2300;28,5;29,7;28,5;63;63;58;993,8;993,8;992,5;3,7;103;9;;0
PIRANHAS;14/02/2024;0;27,4;28,5;27,4;70;70;63;994,7;994,7;993,8;3,4;102;8,1;;0
PIRANHAS;14/02/2024;100;;;;;;;;;;;;;;
PIRANHAS;14/02/2024;200;26;26,8;26;82;82;76;994,8;995,3;994,8;0,9;121;7,1;;0
PIRANHAS;14/02/2024;300;25,6;26;25,5;83;83;81;994,3;994,9;994,3;1,8;103;4,6;;0
PIRANHAS;14/02/2024;400;24,9;25,6;24,9;88;89;83;993,6;994,3;993,6;0,2;107;4,6;;0
PIRANHAS;14/02/2024;500;24,7;24,9;24,7;90;90;88;993,2;993,7;993,2;0,5;88;3,4;;0
PIRANHAS;14/02/2024;600;24,3;24,7;24,3;92;92;90;993,1;993,2;992,8;0,1;122;2;;0
PIRANHAS;14/02/2024;700;24,2;24,3;24,2;93;93;92;993,5;993,5;993,1;0;118;1,9;;0
PIRANHAS;14/02/2024;800;24,3;24,3;24,2;93;93;93;994,2;994,2;993,5;0;196;1,1;;0
PIRANHAS;14/02/2024;900;24,6;24,6;24,3;93;93;93;994,7;994,7;994,2;0;162;1,6;21,7;0
PIRANHAS;14/02/2024;1000;25;25;24,5;90;93;90;995,2;995,2;994,7;0,1;157;1,9;208,9;0
PIRANHAS;14/02/2024;1100;26,1;26,1;24,9;84;91;84;995,7;995,7;995,2;0;150;2,6;567;0
PIRANHAS;14/02/2024;1200;27,6;27,9;26,1;75;85;73;995,5;995,7;995,5;1,2;98;3,4;1458,5;0
PIRANHAS;14/02/2024;1300;29,1;29,8;27,6;69;76;64;995;995,5;995;0,2;177;3,6;2219,2;0
PIRANHAS;14/02/2024;1400;30,6;31,2;29,1;58;70;58;994,7;995;994,7;2,8;74;5,9;2318;0
PIRANHAS;14/02/2024;1500;32,5;32,7;30,6;51;58;50;993,4;994,7;993,4;2,6;64;7,1;3737,8;0
PIRANHAS;14/02/2024;1600;34;34;32,4;52;54;48;992,3;993,3;992,3;0,5;172;5;3637,4;0
PIRANHAS;14/02/2024;1700;34,5;34,5;32,9;47;53;46;991,3;992,4;991,3;1,3;85;4,2;2974,1;0
PIRANHAS;14/02/2024;1800;33,9;35,1;33,8;47;49;43;990,7;991,4;990,7;2,6;78;5,5;2384,6;0
PIRANHAS;14/02/2024;1900;33,6;35,3;33,6;50;50;42;990,4;990,7;990,3;4,2;95;8,9;1761,9;0
PIRANHAS;14/02/2024;2000;32,4;33,6;32,4;56;56;50;991;991;990,4;6,2;97;11;1028;0
PIRANHAS;14/02/2024;2100;29,1;32,4;29,1;73;73;55;992,6;992,6;991;5,9;74;12,6;208,1;0
PIRANHAS;14/02/2024;2200;28,2;29,1;28,2;72;76;72;992,5;992,6;992,3;3,7;84;12,5;;0
PIRANHAS;14/02/2024;2300;;;;;;;;;;;;;;
PIRANHAS;15/02/2024;0;;;;;;;;;;;;;;
PIRANHAS;15/02/2024;100;26,9;27,2;26,9;77;80;77;994,6;994,6;994;4,1;94;7,4;;0
PIRANHAS;15/02/2024;200;26,4;26,9;26,4;82;82;77;994,9;995;994,6;3,5;93;7,7;;0
PIRANHAS;15/02/2024;300;26,1;26,4;26,1;84;84;82;994,5;994,9;994,5;2,7;90;6,3;;0
PIRANHAS;15/02/2024;400;25,6;26,1;25,6;87;88;84;993,7;994,6;993,7;1,9;105;5,3;;0
PIRANHAS;15/02/2024;500;25,6;25,8;25,6;87;87;86;993,5;993,8;993,5;0,6;103;5,3;;0
PIRANHAS;15/02/2024;600;25,2;25,6;25,2;88;88;87;993,5;993,5;993,4;0,1;121;3,4;;0
PIRANHAS;15/02/2024;700;24,8;25,2;24,8;90;90;88;993,6;993,6;993,4;0;187;1,5;;0
PIRANHAS;15/02/2024;800;24,4;24,8;24,3;90;91;90;993,8;993,8;993,6;0;171;1,1;;0
PIRANHAS;15/02/2024;900;24,6;24,6;24,4;89;91;89;994,2;994,2;993,8;0;178;1,2;24,9;0
PIRANHAS;15/02/2024;1000;26,4;27,1;24,6;81;89;78;994,4;994,4;994,1;0,5;130;2,4;557,7;0
PIRANHAS;15/02/2024;1100;26,9;27,1;26,1;78;83;77;994,8;994,8;994,4;1,4;98;2,7;934,8;0
PIRANHAS;15/02/2024;1200;28,4;29;26,8;71;79;69;994,7;994,9;994,7;2;92;3,8;1695,2;0
PIRANHAS;15/02/2024;1300;30,5;31;28,4;62;72;60;994,5;994,7;994,4;1,9;79;4,5;3106,1;0
PIRANHAS;15/02/2024;1400;31,6;32,5;30,5;58;63;56;994,3;994,5;994,2;1,4;91;4,9;3738,9;0
PIRANHAS;15/02/2024;1500;33,4;33,6;31;52;60;52;993,6;994,3;993,6;1,3;117;4,9;3399,8;0
PIRANHAS;15/02/2024;1600;33,8;34;32,3;50;56;49;992,2;993,6;992,2;0,5;28;4,6;3562,2;0
PIRANHAS;15/02/2024;1700;34,6;34,7;33,6;44;51;44;991;992,2;991;0,6;335;4,2;3107,5;0
PIRANHAS;15/02/2024;1800;35,6;35,6;34,6;41;46;41;990,1;991;990;0,7;127;4,1;2718,1;0
PIRANHAS;15/02/2024;1900;35,6;36;35,3;39;42;38;989,8;990,1;989,7;3;84;6;1982,9;0
PIRANHAS;15/02/2024;2000;34,7;35,6;34,7;42;43;39;989,7;989,8;989,4;2,9;90;6;746,9;0
PIRANHAS;15/02/2024;2100;29,5;34,8;29,5;58;60;42;991,9;991,9;989,7;4,3;43;12,3;149;0
PIRANHAS;15/02/2024;2200;26,4;29,5;26,3;71;72;58;992;992,6;991,7;2,1;35;11,3;;0
PIRANHAS;15/02/2024;2300;26,8;26,8;26,3;66;71;65;993,7;993,7;992;0,5;73;3,8;;0
PIRANHAS;16/02/2024;0;27,2;27,2;26,8;66;67;65;994,5;994,6;993,7;1;76;3,3;;0
PIRANHAS;16/02/2024;100;25,6;27,2;25,4;84;86;66;995;995;994,4;1,5;75;4;;0,8
PIRANHAS;16/02/2024;200;;;;;;;;;;;;;;
PIRANHAS;16/02/2024;300;24,8;24,9;24,7;88;89;85;994,1;994,7;994,1;0,2;87;3,2;;0
PIRANHAS;16/02/2024;400;24,9;25;24,7;91;91;88;993,4;994,1;993,3;0;66;1,6;;0
PIRANHAS;16/02/2024;500;24,4;24,9;24,4;92;93;90;993,1;993,4;993;0,2;234;1,4;;0
PIRANHAS;16/02/2024;600;24,3;24,5;24,2;92;92;91;992,6;993,1;992,6;0;260;1,7;;0
PIRANHAS;16/02/2024;700;24,6;24,6;24,2;90;92;90;993,1;993,1;992,5;0;61;1,1;;0
PIRANHAS;16/02/2024;800;24,5;24,7;24,4;94;94;90;993,7;993,7;993,1;0,9;65;1,9;;0
PIRANHAS;16/02/2024;900;24,7;24,7;24,5;92;94;92;994,2;994,2;993,7;0,1;52;2;30,4;0
PIRANHAS;16/02/2024;1000;26,1;26,1;24,7;86;92;85;994,7;994,7;994,1;0,4;75;2,2;495,8;0
PIRANHAS;16/02/2024;1100;28,1;28,1;26,1;77;86;72;995,3;995,3;994,7;1,9;37;4,9;1363,2;0
PIRANHAS;16/02/2024;1200;29,6;29,9;28,1;60;77;59;995,2;995,4;995,1;3,3;48;7,5;1988,3;0
PIRANHAS;16/02/2024;1300;30,7;31;29,6;59;60;56;995;995,2;995;3,5;73;7,5;2520,1;0
PIRANHAS;16/02/2024;1400;32,1;32,6;30,3;47;61;47;994;995;994;3,3;61;7,9;3341,4;0
