LOCAL;DATA;HORA;Temp. Ins. (C);TEMP MAX;Temp. Min. (C);PA INST;Pressao Max. (hPa);Pressao Min. (hPa);VEL VEN MED;Dir. Vento (m/s);Raj. Vento (m/s);Radiacao (KJ/m²);Chuva (mm)
ARAPIRACA;15/01/2024;1000;25,4;25,4;23,9;989,4;989,4;988,7;4,1;76;6,3;758,8;0
ARAPIRACA;15/01/2024;1100;27,7;27,7;25,4;989,8;989,8;989,4;4,3;78;8,6;1783,9;0
ARAPIRACA;15/01/2024;1200;29,5;29,5;27,7;989,9;989,9;989,7;4,1;91;8,4;2322,6;0
ARAPIRACA;15/01/2024;1300;31,9;32;29,5;989,5;989,9;989,5;3,3;99;8,2;2697,5;0
ARAPIRACA;15/01/2024;1400;32,4;33,7;31,4;988,9;989,5;988,9;3,6;96;8,5;3847,2;0
ARAPIRACA;15/01/2024;1500;33;34,3;32,3;988,3;988,9;988,2;3,2;107;8,2;3611,9;0
ARAPIRACA;15/01/2024;1600;34,5;35,2;32,3;987,7;988,3;987,7;2,5;133;11,1;3408,2;0
ARAPIRACA;15/01/2024;1700;33,9;35,1;33,3;986,8;987,7;986,7;3,5;124;7,4;2523,4;0
ARAPIRACA;15/01/2024;1800;33,8;35,3;33,8;986,5;986,8;986,4;4,2;86;8,7;2867,4;0
ARAPIRACA;15/01/2024;1900;32,2;33,9;32,2;986,5;986,5;986,4;4,2;107;9,1;1755,2;0
ARAPIRACA;15/01/2024;2000;30,2;32,2;30,2;987,2;987,2;986,5;4,7;110;9,3;978,9;0
ARAPIRACA;15/01/2024;2100;28,1;30,2;28,1;987,6;987,6;987,2;3,9;112;9,7;94,4;0
ARAPIRACA;15/01/2024;2200;26,6;28;26,6;988,1;988,1;987,6;3,6;106;9,3;;0
ARAPIRACA;15/01/2024;2300;25,7;26,6;25,7;988,4;988,4;988;3,5;107;9,3;;0
ARAPIRACA;16/01/2024;0;25,1;25,7;25,1;988,9;988,9;988,4;3;107;8,2;;0
ARAPIRACA;16/01/2024;100;24,9;25,1;24,8;989,2;989,2;988,9;2,3;105;6,9;;0
ARAPIRACA;16/01/2024;200;24,5;24,9;24,5;988,9;989,2;988,9;1,8;95;4,4;;0
ARAPIRACA;16/01/2024;300;24,2;24,5;24,2;988,3;988,9;988,3;2,3;88;4,3;;0
ARAPIRACA;16/01/2024;400;24,1;24,3;24,1;987,6;988,3;987,6;2,1;82;4,2;;0
ARAPIRACA;16/01/2024;500;24;24,2;24;987,4;987,7;987,4;2,4;98;4,9;;0
ARAPIRACA;16/01/2024;600;23,7;24;23,7;987,5;987,5;987,4;1,6;97;4,9;;0
ARAPIRACA;16/01/2024;700;23,5;23,7;23,4;987,4;987,5;987,3;1,7;94;3,5;;0
ARAPIRACA;16/01/2024;800;23,3;23,5;23,3;987,8;987,8;987,4;2;82;3,5;;0
ARAPIRACA;16/01/2024;900;23,6;23,6;23,3;988,4;988,4;987,8;1,7;72;3,7;60,4;0
ARAPIRACA;16/01/2024;1000;25,3;25,3;23,6;988,8;988,8;988,4;3,1;93;6;734,5;0
ARAPIRACA;16/01/2024;1100;27,2;27,3;25,3;989,1;989,2;988,8;3,7;97;7,6;1474,8;0
ARAPIRACA;16/01/2024;1200;29,6;29,8;27,2;989,1;989,2;989;4,3;113;8,3;2534,7;0
ARAPIRACA;16/01/2024;1300;30,9;30,9;29,4;989,1;989,3;989;3,5;112;8,3;2727,2;0
ARAPIRACA;16/01/2024;1400;32,4;33;30,2;988,4;989,1;988,4;2,8;101;7,5;3096,1;0
ARAPIRACA;16/01/2024;1500;34,1;34,5;31,8;987,9;988,5;987,8;3,5;130;8,8;3435,5;0
ARAPIRACA;16/01/2024;1600;34,8;35,2;33,4;986,8;987,9;986,8;3,7;121;9,3;3592,6;0
ARAPIRACA;16/01/2024;1700;34;34,9;33,5;986,2;986,9;986,2;3,5;139;9,9;3306,4;0
ARAPIRACA;16/01/2024;1800;32,1;34,3;32,1;986,1;986,2;986;3;137;8,9;2234,8;0
ARAPIRACA;16/01/2024;1900;31,7;32,3;30,4;985,9;986,1;985,9;4,1;133;8,9;1268,8;0
ARAPIRACA;16/01/2024;2000;29,3;31,7;29,1;986,5;986,5;985,9;3,6;116;8,9;962,7;0
ARAPIRACA;16/01/2024;2100;27;29,3;27;987,4;987,4;986,5;2,8;128;8,1;87,8;0
ARAPIRACA;16/01/2024;2200;25,7;27;25,7;987,8;987,8;987,4;2,7;109;6,4;;0
ARAPIRACA;16/01/2024;2300;25;25,7;25;988,4;988,4;987,8;2,5;94;5,9;;0
ARAPIRACA;17/01/2024;0;24,3;25;24,3;988,8;988,8;988,3;1,8;100;5,2;;0
ARAPIRACA;17/01/2024;100;23,8;24,3;23,8;988,9;989;988,8;1,5;100;5;;0
ARAPIRACA;17/01/2024;200;23,4;23,8;23,4;988,6;988,9;988,6;1,4;124;3;;0
ARAPIRACA;17/01/2024;300;23,1;23,4;23,1;988;988,6;988;0,7;119;2,4;;0
ARAPIRACA;17/01/2024;400;23;23,2;23;987,2;988;987,2;0,5;71;1,5;;0
ARAPIRACA;17/01/2024;500;22,6;23;22,6;986,9;987,2;986,9;1,2;100;2,1;;0
ARAPIRACA;17/01/2024;600;22,8;22,8;22,5;986,8;986,9;986,7;0;158;2,7;;0
ARAPIRACA;17/01/2024;700;22,4;22,8;22,3;987;987;986,7;0,3;109;1,7;;0
ARAPIRACA;17/01/2024;800;23;23;22,4;987,4;987,4;987;0,2;174;1,5;;0
ARAPIRACA;17/01/2024;900;23,2;23,4;22,9;988,1;988,1;987,4;1,1;112;2,7;42,7;0
ARAPIRACA;17/01/2024;1000;24;24;23,2;988,9;988,9;988,1;0,9;95;3,3;306,6;0
ARAPIRACA;17/01/2024;1100;24,4;24,5;23,9;989,1;989,2;988,9;0,9;177;4,1;677,2;0,2
ARAPIRACA;17/01/2024;1200;27,4;27,7;24,4;989,2;989,3;989,1;1,9;105;4,9;2177;0
ARAPIRACA;17/01/2024;1300;26,1;27,5;26;989,4;989,4;989,2;1,3;74;5,5;758;0
ARAPIRACA;17/01/2024;1400;29,2;29,2;25,6;988,6;989,4;988,6;1,3;87;4,5;2620,1;0,2
ARAPIRACA;17/01/2024;1500;27,3;29,2;25,9;988,4;988,9;988,4;3,1;126;8,9;1326,9;0
ARAPIRACA;17/01/2024;1600;31,3;31,8;27,3;987;988,4;987;2,9;108;6,5;3397,6;0
ARAPIRACA;17/01/2024;1700;31;32,4;31;986,4;987;986,3;3,6;139;7,1;2603,9;0
ARAPIRACA;17/01/2024;1800;30,6;31,5;29,5;985,6;986,4;985,6;2,3;149;7,1;1592;0
ARAPIRACA;17/01/2024;1900;29,5;30,6;29,2;985,7;985,7;985,4;3,6;134;8,4;1115,8;0
ARAPIRACA;17/01/2024;2000;28,3;29,8;28,2;986;986;985,7;3,3;136;8,6;622,5;0,2
ARAPIRACA;17/01/2024;2100;26,5;28,3;26,5;986,5;986,5;986;3,2;117;9,3;92,3;0
ARAPIRACA;17/01/2024;2200;25,7;26,5;25,7;987;987;986,5;3,6;123;6,8;;0
ARAPIRACA;17/01/2024;2300;25,1;25,7;25,1;987,4;987,4;986,9;2,8;112;6,8;;0
ARAPIRACA;18/01/2024;0;24,6;25,1;24,6;987,8;987,8;987,4;2,2;102;6;;0
ARAPIRACA;18/01/2024;100;24,3;24,6;24,3;987,8;987,9;987,7;2;96;5,5;;0
ARAPIRACA;18/01/2024;200;24,1;24,3;24;987,5;987,8;987,5;1,9;88;3,7;;0
ARAPIRACA;18/01/2024;300;23,8;24,1;23,8;986,8;987,5;986,7;1,7;79;3,6;;0
ARAPIRACA;18/01/2024;400;23,4;23,8;23,3;986,5;986,8;986,5;1,2;69;3,3;;0
ARAPIRACA;18/01/2024;500;23;23,4;23;986,3;986,5;986,3;1,1;62;3,3;;0
ARAPIRACA;18/01/2024;600;22,7;23;22,7;986,4;986,4;986,3;0,6;72;2,1;;0
ARAPIRACA;18/01/2024;700;22,4;22,7;22,4;986,6;986,6;986,4;0,1;67;1,8;;0
ARAPIRACA;18/01/2024;800;22,4;22,5;22,3;986,9;986,9;986,6;0,2;86;1;;0
ARAPIRACA;18/01/2024;900;22,7;22,7;22,3;987,4;987,4;986,9;0;68;1,2;58,5;0
ARAPIRACA;18/01/2024;1000;25;25;22,7;987,9;987,9;987,4;2,6;51;5,3;766,1;0
ARAPIRACA;18/01/2024;1100;27,8;27,8;25;988,2;988,2;987,8;3,4;64;7,3;1701;0
ARAPIRACA;18/01/2024;1200;30,5;30,6;27,8;988,1;988,3;988,1;3,2;96;7,7;2460,4;0
ARAPIRACA;18/01/2024;1300;31,2;31,7;29;987,8;988,2;987,8;3,3;86;7,8;2369,7;0
ARAPIRACA;18/01/2024;1400;32,4;33,6;31,2;987,5;987,8;987,4;3,8;98;8,3;3694,3;0
ARAPIRACA;18/01/2024;1500;33,5;35;31,6;986,5;987,5;986,5;2,9;86;7;2880;0
ARAPIRACA;18/01/2024;1600;34,7;34,8;32,8;985,5;986,5;985,5;3,6;115;9,1;3672,7;0
ARAPIRACA;18/01/2024;1700;35;35,7;34,4;984,7;985,5;984,7;4,4;131;9,9;3376,9;0
ARAPIRACA;18/01/2024;1800;33,2;35,2;31,4;984,2;984,8;984,2;4,5;130;9,6;2011,9;0
ARAPIRACA;18/01/2024;1900;32,3;33,8;32;984,5;984,5;984,2;4,5;125;10,5;1743,7;0
ARAPIRACA;18/01/2024;2000;29,2;32,4;29,2;985,2;985,2;984,4;5;117;10,3;881,6;0
ARAPIRACA;18/01/2024;2100;27,5;29,2;27,5;985,8;985,8;985,2;4,5;106;9,2;87,8;0
ARAPIRACA;18/01/2024;2200;26,4;27,5;26,4;986,5;986,5;985,8;3,3;107;8,3;;0
ARAPIRACA;18/01/2024;2300;25,7;26,4;25,7;987,4;987,4;986,5;3,2;108;7,3;;0
ARAPIRACA;19/01/2024;0;25,6;25,7;25,5;987,9;988;987,4;3,3;100;6,3;;0
ARAPIRACA;19/01/2024;100;25,3;25,6;25,3;987,7;987,9;987,7;2,6;88;6,3;;0
ARAPIRACA;19/01/2024;200;25;25,3;25;987,4;987,8;987,4;2,6;81;6;;0
ARAPIRACA;19/01/2024;300;25;25;24,9;986,8;987,4;986,8;3,1;78;6,3;;0
ARAPIRACA;19/01/2024;400;24,6;25;24,6;986;986,8;986;4;74;6,5;;0
ARAPIRACA;19/01/2024;500;24,2;24,6;24,2;986;986;985,9;2,4;88;6,5;;0
ARAPIRACA;19/01/2024;600;24;24,2;24;986;986;985,7;1,2;89;4,3;;0
ARAPIRACA;19/01/2024;700;24,1;24,2;23,9;986,4;986,4;986;1,7;79;2,9;;0
ARAPIRACA;19/01/2024;800;23,9;24,1;23,8;987;987;986,5;1,1;73;3;;0
ARAPIRACA;19/01/2024;900;24,2;24,2;23,7;987,1;987,1;987;2;45;4,1;62;0
ARAPIRACA;19/01/2024;1000;26,2;26,2;24,2;987,6;987,6;987,1;2,9;57;6;632,3;0
ARAPIRACA;19/01/2024;1100;28,3;28,4;26,1;987,6;987,7;987,5;4,5;61;8,1;1647,5;0
ARAPIRACA;19/01/2024;1200;31,1;31,2;28,3;987,7;987,7;987,6;3,1;64;8,1;2462,9;0
ARAPIRACA;19/01/2024;1300;32;32,5;30,6;987,2;987,8;987,2;3,2;90;8;2946,8;0
ARAPIRACA;19/01/2024;1400;32,7;33,6;31,2;986,9;987,2;986,9;3,2;92;7,5;2900,7;0
ARAPIRACA;19/01/2024;1500;34,4;35,4;32,4;986,1;986,9;986,1;3,1;87;7,5;3716,2;0
ARAPIRACA;19/01/2024;1600;35,7;35,9;34,2;985,1;986,1;985,1;3,3;129;7,6;3581,5;0
ARAPIRACA;19/01/2024;1700;34,1;36;32,8;984,5;985,1;984,4;5,1;134;10,9;2636,7;0
ARAPIRACA;19/01/2024;1800;33;34,3;32,9;984,1;984,5;984,1;4,4;130;11,1;2675,3;0
ARAPIRACA;19/01/2024;1900;31,7;33,4;31,7;984,1;984,1;983,4;4,7;107;11,6;1907,9;0
ARAPIRACA;19/01/2024;2000;29,2;31,7;29,2;985,3;985,3;984,1;3,5;104;10,1;459,8;0
ARAPIRACA;19/01/2024;2100;27,7;29,3;27,7;984,9;985,6;984,9;4,2;112;8,7;132,9;0
ARAPIRACA;19/01/2024;2200;26,6;27,7;26,6;985,2;985,2;984,6;3,9;105;9,6;;0
ARAPIRACA;19/01/2024;2300;26,2;26,6;26,2;986,1;986,1;985,2;3,1;96;8,8;;0
ARAPIRACA;20/01/2024;0;25,8;26,2;25,8;986,8;986,8;986,1;3,8;86;8,5;;0
ARAPIRACA;20/01/2024;100;25,6;25,9;25,6;986,8;986,9;986,8;3,8;82;8,5;;0
ARAPIRACA;20/01/2024;200;25,3;25,6;25,2;986,4;986,9;986,4;2,5;94;7,6;;0
ARAPIRACA;20/01/2024;300;25;25,3;25;985,7;986,4;985,7;2,9;81;5,4;;0
ARAPIRACA;20/01/2024;400;24,7;25;24,7;985;985,7;985;2,4;66;5,4;;0
ARAPIRACA;20/01/2024;500;24,6;24,7;24,5;984,7;985;984,6;2,4;56;5,3;;0
ARAPIRACA;20/01/2024;600;24;24,6;24;984,5;984,8;984,5;0,9;71;4,7;;0
ARAPIRACA;20/01/2024;700;23,6;24,1;23,6;984,7;984,7;984,4;1,4;106;2,2;;0
ARAPIRACA;20/01/2024;800;23,6;23,7;23,5;984,9;984,9;984,6;1,5;109;3;;0
ARAPIRACA;20/01/2024;900;23,8;23,8;23,5;985,7;985,7;984,9;1,2;91;2,8;62,8;0
ARAPIRACA;20/01/2024;1000;25,9;25,9;23,8;986,3;986,3;985,7;2,3;92;4,4;692,7;0
ARAPIRACA;20/01/2024;1100;28,5;28,5;25,9;986,6;986,6;986,3;2,4;77;4,9;1590,4;0
ARAPIRACA;20/01/2024;1200;30,3;30,4;28,3;986,7;986,8;986,6;2,4;102;6,4;2404,6;0
ARAPIRACA;20/01/2024;1300;31,4;32,7;30,3;986,3;986,7;986,3;2,2;54;8,4;2990,5;0
ARAPIRACA;20/01/2024;1400;33,5;34,1;31,4;985,4;986,3;985,4;3,2;101;8,4;3386,4;0
ARAPIRACA;20/01/2024;1500;33,7;34,6;33,4;984,7;985,4;984,7;2,9;55;8;3145,9;0
ARAPIRACA;20/01/2024;1600;34,2;35,3;33,3;983,7;984,7;983,7;2,8;110;7,7;2105,3;0
ARAPIRACA;20/01/2024;1700;34,1;35,9;34;982,8;983,7;982,8;2,8;120;7,2;1948;0
ARAPIRACA;20/01/2024;1800;27,4;34,2;27,4;982,8;983,3;982,4;2,7;296;9,4;305,7;0,2
ARAPIRACA;20/01/2024;1900;27,8;27,8;27;983,4;983,4;982,8;3,5;103;8,4;251,9;1
ARAPIRACA;20/01/2024;2000;28;28,1;27,8;983,5;983,7;983,4;4,6;109;8,5;237,3;0,6
ARAPIRACA;20/01/2024;2100;27,2;28;27,2;984,1;984,3;983,5;4,3;93;9,3;66,8;0,6
ARAPIRACA;20/01/2024;2200;26,5;27,2;26,5;984,6;984,6;984;3,8;95;9,1;;0,2
ARAPIRACA;20/01/2024;2300;26;26,5;26;985,5;985,5;984,6;3,5;99;8,7;;0,2
ARAPIRACA;21/01/2024;0;25,8;26;25,8;985,8;985,8;985,5;3,6;87;7,1;;0,2
ARAPIRACA;21/01/2024;100;25,8;25,8;25,8;985,9;986,1;985,8;3,2;78;7,8;;0,2
ARAPIRACA;21/01/2024;200;25,7;25,8;25,7;985,7;986;985,7;3;72;7,2;;0,2
ARAPIRACA;21/01/2024;300;25,6;25,7;25,5;985,2;985,8;985,2;1,4;80;5,6;;0,2
ARAPIRACA;21/01/2024;400;25,4;25,6;25,3;984,6;985,2;984,4;1,7;91;5,1;;0
ARAPIRACA;21/01/2024;500;25,1;25,4;25,1;984,4;984,6;984,4;2,3;80;4,7;;0,2
ARAPIRACA;21/01/2024;600;24,9;25,1;24,8;984,5;984,6;984,4;2,7;77;4,4;;0,2
ARAPIRACA;21/01/2024;700;24,8;24,9;24,8;984,9;984,9;984,5;1,8;65;4,1;;0
ARAPIRACA;21/01/2024;800;24,5;24,8;24,4;985,5;985,6;984,9;0,9;64;3,6;;0,2
ARAPIRACA;21/01/2024;900;24,8;24,8;24,3;986,1;986,2;985,5;0,8;60;2,6;64,4;0
ARAPIRACA;21/01/2024;1000;26,6;26,6;24,8;986,6;986,6;986,1;2,5;36;5;627,6;0
ARAPIRACA;21/01/2024;1100;28,3;28,3;26,6;987,3;987,3;986,6;2,8;36;5,7;1448,1;0,2
ARAPIRACA;21/01/2024;1200;30;30,1;28,1;987,3;987,5;987,3;2;44;5,7;2429,4;0
ARAPIRACA;21/01/2024;1300;31,6;31,7;29,8;986,8;987,3;986,8;1,4;34;4,5;3079,7;0
ARAPIRACA;21/01/2024;1400;33,3;33,3;31,4;985,7;986,8;985,7;1,9;70;7,2;3542,7;0,2
ARAPIRACA;21/01/2024;1500;33,7;34,6;32,8;984,9;985,7;984,9;2,3;15;7,2;3655;0
ARAPIRACA;21/01/2024;1600;35;35,2;33,7;984;984,9;984;2;357;5,3;3691,2;0
ARAPIRACA;21/01/2024;1700;35,7;36,2;34,8;983;984;983;0,8;303;4,6;3505,1;0
ARAPIRACA;21/01/2024;1800;35,8;36,1;34,8;982,3;983,1;982,2;1;42;3,9;1415,7;0
ARAPIRACA;21/01/2024;1900;35,2;37,1;35,2;982,1;982,3;982;5,1;110;10,1;1813,6;0
ARAPIRACA;21/01/2024;2000;31,6;35,3;31,6;982,9;982,9;982,1;4,8;101;9,7;519;0
ARAPIRACA;21/01/2024;2100;29,3;31,6;29,3;983,6;983,6;982,9;3,9;101;9,6;84,1;0
ARAPIRACA;21/01/2024;2200;28,2;29,3;28,2;985,1;985,1;983,6;3,2;99;7,6;;0
ARAPIRACA;21/01/2024;2300;27,4;28,2;27,4;985,5;985,5;985,1;3,3;86;7,1;;0
ARAPIRACA;22/01/2024;0;26,9;27,4;26,9;986,3;986,3;985,4;3,3;85;7,6;;0
ARAPIRACA;22/01/2024;100;26,3;26,9;26,3;986,3;986,4;986,2;3,2;88;6;;0
ARAPIRACA;22/01/2024;200;25,9;26,3;25,9;985,9;986,3;985,9;2,9;86;6,8;;0
ARAPIRACA;22/01/2024;300;25,7;25,9;25,6;985,5;985,9;985,4;3;72;6,5;;0
ARAPIRACA;22/01/2024;400;25,4;25,7;25,4;985,1;985,5;985,1;2,6;73;5,8;;0
ARAPIRACA;22/01/2024;500;24,9;25,4;24,9;985,1;985,2;985;2,2;78;5,1;;0
ARAPIRACA;22/01/2024;600;24,8;24,9;24,7;985,1;985,2;985,1;2,1;83;5;;0
ARAPIRACA;22/01/2024;700;24,5;24,8;24,4;985,2;985,3;985;2;61;3,9;;0
ARAPIRACA;22/01/2024;800;24,4;24,6;24,4;985,7;985,7;985,2;1,9;69;3,9;;0
ARAPIRACA;22/01/2024;900;24,7;24,7;24,3;986,1;986,2;985,6;1,5;75;3,6;53,6;0
ARAPIRACA;22/01/2024;1000;26,4;26,5;24,7;987,2;987,2;986,1;2,2;15;5,1;526,3;0
ARAPIRACA;22/01/2024;1100;28,7;28,8;26,4;987,3;987,5;987,2;3,4;16;6,2;1572,2;0
ARAPIRACA;22/01/2024;1200;30,2;30,7;28,7;987,5;987,5;987,2;2,9;15;6,8;2460,8;0
ARAPIRACA;22/01/2024;1300;32,1;32,7;30,3;986,9;987,5;986,9;1,6;6;6,8;3011,6;0
ARAPIRACA;22/01/2024;1400;32,9;34,5;31,6;985,9;986,9;985,9;2;38;5,8;2904,8;0
ARAPIRACA;22/01/2024;1500;33,8;35,2;32,7;985,1;985,9;985;2,2;348;5,2;2904,2;0
ARAPIRACA;22/01/2024;1600;35,1;35,9;33,7;984,2;985,1;984,2;1,4;33;5,3;2668,6;0
ARAPIRACA;22/01/2024;1700;35;35,5;35;983,1;984,2;983,1;0,7;239;3,8;1364,8;0
ARAPIRACA;22/01/2024;1800;37;37,3;34,8;982,4;983,1;982,4;0,9;45;2,9;1951,9;0
ARAPIRACA;22/01/2024;1900;34,2;37,4;34,2;982,4;982,5;982,2;4,5;111;8,8;1079,2;0
ARAPIRACA;22/01/2024;2000;31,6;34,2;31,6;983;983;982,4;4,8;108;9,9;627;0
ARAPIRACA;22/01/2024;2100;29,6;31,6;29,6;983,7;983,7;983;4,1;110;9,5;186,7;0
ARAPIRACA;22/01/2024;2200;28,5;29,6;28,5;984,4;984,4;983,6;4,1;103;8,8;;0
ARAPIRACA;22/01/2024;2300;27,8;28,5;27,8;985;985;984,4;3,5;85;8,5;;0
ARAPIRACA;23/01/2024;0;27,3;27,8;27,3;985,2;985,3;984,9;3,8;79;7,5;;0
ARAPIRACA;23/01/2024;100;27,3;27,4;27,2;985,8;985,9;985,3;3,6;81;8,7;;0
ARAPIRACA;23/01/2024;200;26,9;27,3;26,9;985,4;985,8;985,4;4,2;68;7,1;;0
ARAPIRACA;23/01/2024;300;26,4;26,9;26,4;984,8;985,4;984,8;2,4;69;7,1;;0
ARAPIRACA;23/01/2024;400;26,3;26,4;26,3;984,7;984,9;984,7;2,4;74;5,8;;0
ARAPIRACA;23/01/2024;500;25,9;26,3;25,9;984,5;984,8;984,5;2,6;64;6,1;;0
ARAPIRACA;23/01/2024;600;25,5;25,9;25,5;984,5;984,5;984,4;1,4;63;5,4;;0
ARAPIRACA;23/01/2024;700;24,8;25,5;24,8;984,6;984,6;984,4;1,4;32;3,4;;0
ARAPIRACA;23/01/2024;800;24,3;24,9;24,2;984,8;984,8;984,6;1,2;21;2,8;;0
ARAPIRACA;23/01/2024;900;24,6;24,6;24,1;985,3;985,3;984,8;0,7;9;2,3;56,8;0
ARAPIRACA;23/01/2024;1000;27,2;27,2;24,6;986,2;986,2;985,3;1,6;23;3;667,6;0
ARAPIRACA;23/01/2024;1100;29;29;27,2;986,6;986,6;986,2;2,6;15;5,5;1653,6;0
ARAPIRACA;23/01/2024;1200;30,9;30,9;29;986,5;986,6;986,4;3,7;29;7,4;2413;0
ARAPIRACA;23/01/2024;1300;32,4;33,4;30,9;986,1;986,6;986,1;2,9;18;8,2;3075,6;0
ARAPIRACA;23/01/2024;1400;33,7;34;32,4;985,4;986,1;985,4;1,6;11;7,2;2833,6;0
ARAPIRACA;23/01/2024;1500;34,2;35,3;32,9;984,5;985,4;984,5;1,4;15;5,4;2580,2;0
ARAPIRACA;23/01/2024;1600;34,2;34,8;33,7;983,5;984,5;983,5;2,4;11;5,6;1383,6;0
ARAPIRACA;23/01/2024;1700;36,6;37,6;34,1;982,2;983,5;982,2;2,5;85;7,2;2818,4;0
ARAPIRACA;23/01/2024;1800;35,3;36,6;35,1;981,5;982,2;981,5;2,1;73;6,3;1314,3;0
ARAPIRACA;23/01/2024;1900;36,1;37;35,2;981,2;981,5;981,1;3,1;117;7;1293,5;0
ARAPIRACA;23/01/2024;2000;31,9;36,1;31,9;981,8;981,8;981,2;4,7;110;10,2;533,7;0
ARAPIRACA;23/01/2024;2100;29,9;31,9;29,9;982,4;982,4;981,7;3,8;104;9,9;86,9;0
ARAPIRACA;23/01/2024;2200;28,6;29,9;28,6;983,1;983,1;982,4;3,6;103;8,3;;0
ARAPIRACA;23/01/2024;2300;27,9;28,6;27,9;983,8;983,9;983;4;90;7,7;;0
ARAPIRACA;24/01/2024;0;27,3;27,9;27,3;984,7;984,7;983,9;3,2;83;7,8;;0
ARAPIRACA;24/01/2024;100;27,3;27,4;27,2;985,8;986;984,7;0,6;171;6,2;;0
ARAPIRACA;24/01/2024;200;26,5;27,4;26,5;985,5;985,9;985,5;1,6;256;4,3;;0
ARAPIRACA;24/01/2024;300;25,4;26,5;25,4;984,3;985,5;984,3;0,2;79;4,1;;0
ARAPIRACA;24/01/2024;400;24,9;25,4;24,8;983,9;984,3;983,9;0;357;1,1;;0
ARAPIRACA;24/01/2024;500;25;25;24,6;983,8;984;983,8;0,6;2;1,6;;0
ARAPIRACA;24/01/2024;600;25,2;25,3;25;983,7;983,8;983,7;0,9;291;2,1;;0
ARAPIRACA;24/01/2024;700;25,1;25,3;25,1;983,9;983,9;983,7;0,3;316;3,1;;0
ARAPIRACA;24/01/2024;800;24,4;25,1;24,4;984,4;984,4;983,9;0,7;355;1,7;;0
ARAPIRACA;24/01/2024;900;24,5;24,5;24,3;984,9;984,9;984,4;0;149;1,6;54,9;0
ARAPIRACA;24/01/2024;1000;26,9;26,9;24,5;985,1;985,1;984,8;1,6;24;3,3;616,9;0
ARAPIRACA;24/01/2024;1100;29;29;26,9;985,5;985,5;985,1;2,5;24;5,8;1655,8;0
ARAPIRACA;24/01/2024;1200;31,3;31,3;28,9;985,2;985,6;985,2;3;65;6,4;2235,7;0
ARAPIRACA;24/01/2024;1300;33;33,1;31,1;985,1;985,3;985,1;2,1;57;6,5;2851;0
ARAPIRACA;24/01/2024;1400;34,1;34,5;32,5;984,7;985,1;984,7;1,2;96;7;3084,3;0
ARAPIRACA;24/01/2024;1500;35,9;35,9;32,8;983,9;984,7;983,9;2,3;68;5,1;2694,2;0
ARAPIRACA;24/01/2024;1600;35,5;36,5;34,6;982,8;983,9;982,8;1,7;114;5,7;2715;0
ARAPIRACA;24/01/2024;1700;36,9;37,1;34,4;981,7;982,8;981,7;2;91;4,7;1887,9;0
ARAPIRACA;24/01/2024;1800;35,1;37,3;35,1;981;981,8;981;3,5;57;7,1;1973,8;0
ARAPIRACA;24/01/2024;1900;33,1;36,2;33,1;980,7;981;980,5;5,3;99;10;952,1;0
ARAPIRACA;24/01/2024;2000;31,5;33,1;31,5;981,2;981,2;980,7;4,6;106;10,1;602,4;0
ARAPIRACA;24/01/2024;2100;29,6;31,5;29,6;981,9;981,9;981,2;4,4;103;10,3;79,6;0
ARAPIRACA;24/01/2024;2200;28,3;29,6;28,3;982,7;982,7;981,9;4;99;9;;0
ARAPIRACA;24/01/2024;2300;27,9;28,3;27,9;984;984;982,7;3,5;89;8,9;;0
ARAPIRACA;25/01/2024;0;27,6;27,9;27,6;984,6;984,6;984;4;77;8,8;;0
ARAPIRACA;25/01/2024;100;27,4;27,6;27,4;984,9;984,9;984,6;4,2;77;8;;0
ARAPIRACA;25/01/2024;200;27,3;27,4;27,3;985;985;984,8;4;68;8,5;;0
ARAPIRACA;25/01/2024;300;27,1;27,3;27,1;984,4;985;984,4;3,3;71;7,2;;0
ARAPIRACA;25/01/2024;400;27,1;27,1;27;984;984,3;984;1,6;36;5,6;;0
ARAPIRACA;25/01/2024;500;25,9;27,1;25,9;983,5;984;983,5;1,5;286;3,1;;0
ARAPIRACA;25/01/2024;600;25,5;25,9;25,4;983,5;983,5;983,4;0,7;326;3;;0
ARAPIRACA;25/01/2024;700;25,2;25,5;25,2;983,5;983,5;983,4;0,1;41;2,6;;0
ARAPIRACA;25/01/2024;800;24,7;25,2;24,7;983,9;983,9;983,5;0,6;52;1,6;;0
ARAPIRACA;25/01/2024;900;25,3;25,3;24,7;984,4;984,4;983,9;0,2;68;1,4;51,5;0
ARAPIRACA;25/01/2024;1000;27,8;27,9;25,3;984,9;984,9;984,4;2,1;76;3,9;842,2;0
ARAPIRACA;25/01/2024;1100;29,7;29,7;27,8;985;985;984,9;2;65;4,6;1586,8;0
ARAPIRACA;25/01/2024;1200;30;30,5;29,2;985,1;985,1;985;2,4;7;6,2;1935,8;0
ARAPIRACA;25/01/2024;1300;31,1;31,6;30;985;985,1;985;2,7;10;6,6;1965;0
ARAPIRACA;25/01/2024;1400;32,6;32,8;31,1;984,3;985;984,3;3,2;15;7,2;2566,8;0
ARAPIRACA;25/01/2024;1500;34,4;34,4;32,1;983,4;984,3;983,4;1,3;50;7,2;2071;0
ARAPIRACA;25/01/2024;1600;33,6;35,1;33,5;982,6;983,4;982,6;1,6;309;5,6;1732,2;0
